"index","actual","aic_fit","bic_fit","aic","bic","r_aic","r_bic","aic_ma","bic_ma"
129,33.740002,34.1396433963071,34.1396433963071,NA,NA,NA,NA,5,5
130,33.740002,33.8024383244698,33.8024383244698,NA,NA,NA,NA,5,5
131,33.799999,33.8045294773173,33.8045294773173,NA,NA,NA,NA,5,5
132,33.580002,33.8722085661508,33.8722085661508,NA,NA,NA,NA,5,5
133,33.41,33.7101936996108,33.7101936996108,NA,NA,NA,NA,5,5
134,33,33.5127344043745,33.5127344043745,NA,NA,NA,NA,5,5
135,33.080002,33.1067148059743,33.1067148059743,NA,NA,NA,NA,5,5
136,32.959999,33.1589337616866,33.1589337616866,NA,NA,NA,NA,5,5
137,33.009998,33.0856224627302,33.0856224627302,NA,NA,NA,NA,5,5
138,32.919998,33.1952854838654,33.1952854838654,NA,NA,NA,NA,5,5
139,32.619999,33.1090674387657,33.1090674387657,NA,NA,NA,NA,5,5
140,32.419998,32.8055866914982,32.8055866914982,NA,NA,NA,NA,5,5
141,32.610001,32.530766564328,32.530766564328,NA,NA,NA,NA,5,5
142,32.669998,32.7409712860028,32.7409712860028,NA,NA,NA,NA,5,5
143,32.650002,32.864296095754,32.864296095754,NA,NA,NA,NA,5,5
144,32.830002,32.8827108850764,32.8827108850764,NA,NA,NA,NA,5,5
145,32.82,33.0444283672877,33.0444283672877,NA,NA,NA,NA,5,5
146,33.279999,33.0138254024675,33.0138254024675,NA,NA,NA,NA,5,5
147,33.419998,33.4234992862672,33.4234992862672,NA,NA,NA,NA,5,5
148,33.400002,33.5952603924915,33.5952603924915,NA,NA,NA,NA,5,5
149,33.75,33.5784492304514,33.5784492304514,NA,NA,NA,NA,5,5
150,34.07,33.8601785391258,33.8601785391258,NA,NA,NA,NA,5,5
151,33.970001,34.1988908673622,34.1988908673622,NA,NA,NA,NA,5,5
152,34.240002,34.0750245051821,34.0750245051821,NA,NA,NA,NA,5,5
153,34.25,34.3090845415287,34.3090845415287,NA,NA,NA,NA,5,5
154,34.18,34.3283694849786,34.3283694849786,NA,NA,NA,NA,5,5
155,34.389999,34.2311126447643,34.2311126447643,NA,NA,NA,NA,5,5
156,34.290001,34.4116441728342,34.4116441728342,NA,NA,NA,NA,5,5
157,33.900002,34.3692613944769,34.3692613944769,NA,NA,NA,NA,5,5
158,33.740002,33.9447776249771,33.9447776249771,NA,NA,NA,NA,5,5
159,33.630001,33.7503887815452,33.7503887815452,NA,NA,NA,NA,5,5
160,33.450001,33.6682081670512,33.6682081670512,NA,NA,NA,NA,5,5
161,34.23,33.5193414405883,33.5193414405883,NA,NA,NA,NA,5,5
162,34.299999,34.3470475859057,34.3470475859057,NA,NA,NA,NA,5,5
163,33.82,34.5276159348311,34.5276159348311,NA,NA,NA,NA,5,5
164,31.379999,33.9894477735409,33.9894477735409,NA,NA,NA,NA,5,5
165,31.209999,31.3644472334798,31.3644472334798,NA,NA,NA,NA,5,5
166,31.59,31.0076687880905,31.0076687880905,NA,NA,NA,NA,5,5
167,31.76,31.5414188500678,31.5414188500678,NA,NA,NA,NA,5,5
168,31.49,32.1416653816039,32.1416653816039,NA,NA,NA,NA,5,5
169,31.440001,31.9738486934854,31.9738486934854,NA,NA,NA,NA,5,5
170,31.5,31.9100173581098,31.9100173581098,NA,NA,NA,NA,5,5
171,31.68,31.6822497086457,31.6822497086457,NA,NA,NA,NA,5,5
172,31.530001,31.7965925034189,31.7965925034189,NA,NA,NA,NA,5,5
173,31.82,31.7320368490272,31.7320368490272,NA,NA,NA,NA,5,5
174,31.98,32.1106049624387,32.1106049624387,NA,NA,NA,NA,5,5
175,31.76,32.2724952395878,32.2724952395878,NA,NA,NA,NA,5,5
176,31.559999,32.0176260567338,32.0176260567338,NA,NA,NA,NA,5,5
177,31.610001,31.7071086475976,31.7071086475976,NA,NA,NA,NA,5,5
178,31.610001,31.7516272883608,31.7516272883608,NA,NA,NA,NA,5,5
179,31.370001,31.7822542162558,31.7822542162558,NA,NA,NA,NA,5,5
180,31.25,31.5914897529008,31.5914897529008,NA,NA,NA,NA,5,5
181,31.700001,31.4756752876698,31.4756752876698,NA,NA,NA,NA,5,5
182,31.6,31.916457734493,31.916457734493,NA,NA,NA,NA,5,5
183,31.58,31.8442489938623,31.8442489938623,NA,NA,NA,NA,5,5
184,31.629999,31.8038618955118,31.8038618955118,NA,NA,NA,NA,5,5
185,31.99,31.8264531490008,31.8264531490008,NA,NA,NA,NA,5,5
186,31.85,32.1911964535619,32.1911964535619,NA,NA,NA,NA,5,5
187,31.84,32.037754265185,32.037754265185,NA,NA,NA,NA,5,5
188,31.85,32.0311895955225,32.0311895955225,NA,NA,NA,NA,5,5
189,32.09,32.0081167626634,32.0081167626634,NA,NA,NA,NA,5,5
190,32.240002,32.2536003534212,32.2536003534212,NA,NA,NA,NA,5,5
191,31.76,32.4044486880991,32.4044486880991,NA,NA,NA,NA,5,5
192,32.080002,31.9576350985193,31.9576350985193,NA,NA,NA,NA,5,5
193,31.41,32.1974493124052,32.1974493124052,NA,NA,NA,NA,5,5
194,31.299999,31.5466231674541,31.5466231674541,NA,NA,NA,NA,5,5
195,31.33,31.4004103285397,31.4004103285397,NA,NA,NA,NA,5,5
196,31.110001,31.448709986539,31.448709986539,NA,NA,NA,NA,5,5
197,30.719999,31.3590472129535,31.3590472129535,NA,NA,NA,NA,5,5
198,30.9,30.9099502286617,30.9099502286617,NA,NA,NA,NA,5,5
199,30.98,31.1148767266764,31.1148767266764,NA,NA,NA,NA,5,5
200,31.09,31.2075619609549,31.2075619609549,NA,NA,NA,NA,5,5
201,31.16,31.3400647904658,31.3400647904658,NA,NA,NA,NA,5,5
202,31.27,31.4134910875341,31.4134910875341,NA,NA,NA,NA,5,5
203,31.42,31.5266667387011,31.5266667387011,NA,NA,NA,NA,5,5
204,31.5,31.6122748475482,31.6122748475482,NA,NA,NA,NA,5,5
205,31.51,31.6908870136894,31.6908870136894,NA,NA,NA,NA,5,5
206,31.9,31.6924248115949,31.6924248115949,NA,NA,NA,NA,5,5
207,31.860001,32.0760121285714,32.0760121285714,NA,NA,NA,NA,5,5
208,31.84,32.0541965135904,32.0541965135904,NA,NA,NA,NA,5,5
209,31.860001,32.0032482962188,32.0032482962188,NA,NA,NA,NA,5,5
210,32.119999,31.9797176252385,31.9797176252385,NA,NA,NA,NA,5,5
211,31.66,32.2521761612133,32.2521761612133,NA,NA,NA,NA,5,5
212,31.57,31.7911480037612,31.7911480037612,NA,NA,NA,NA,5,5
213,31.52,31.6832064001202,31.6832064001202,NA,NA,NA,NA,5,5
214,31.450001,31.6273982207212,31.6273982207212,NA,NA,NA,NA,5,5
215,31.65,31.6021336641992,31.6021336641992,NA,NA,NA,NA,5,5
216,31.52,31.7999060156299,31.7999060156299,NA,NA,NA,NA,5,5
217,31.559999,31.7463549421316,31.7463549421316,NA,NA,NA,NA,5,5
218,31.799999,31.7401040987028,31.7401040987028,NA,NA,NA,NA,5,5
219,31.84,31.9512769458291,31.9512769458291,NA,NA,NA,NA,5,5
220,31.67,32.0167292010605,32.0167292010605,NA,NA,NA,NA,5,5
221,31.620001,31.8217588701742,31.8217588701742,NA,NA,NA,NA,5,5
222,31,31.753085513241,31.753085513241,NA,NA,NA,NA,5,5
223,31.469999,31.1199197447287,31.1199197447287,NA,NA,NA,NA,5,5
224,31.84,31.5517695163467,31.5517695163467,NA,NA,NA,NA,5,5
225,32.09,32.0269585752067,32.0269585752067,NA,NA,NA,NA,5,5
226,32.34,32.3769024526979,32.3769024526979,NA,NA,NA,NA,5,5
227,31.040001,32.5614018469518,32.5614018469518,NA,NA,NA,NA,5,5
228,30.370001,31.215927541145,31.215927541145,NA,NA,NA,NA,5,5
229,30.68,30.2953439189676,30.2953439189676,NA,NA,NA,NA,5,5
230,31.27,30.6167180777668,30.6167180777668,NA,NA,NA,NA,5,5
231,30.92,31.4860177823968,31.4860177823968,NA,NA,NA,NA,5,5
232,31.24,31.2966407938388,31.2966407938388,NA,NA,NA,NA,5,5
233,31.440001,31.6060275242491,31.6060275242491,NA,NA,NA,NA,5,5
234,31.540001,31.6693836114201,31.6693836114201,NA,NA,NA,NA,5,5
235,31.48,31.6629936356091,31.6629936356091,NA,NA,NA,NA,5,5
236,31.99,31.559573536699,31.559573536699,NA,NA,NA,NA,5,5
237,32.209999,32.1681787737616,32.1681787737616,NA,NA,NA,NA,5,5
238,32.299999,32.4095065960797,32.4095065960797,NA,NA,NA,NA,5,5
239,31.620001,32.4891198418875,32.4891198418875,NA,NA,NA,NA,5,5
240,31.870001,31.7238308242464,31.7238308242464,NA,NA,NA,NA,5,5
241,31.76,31.8863104589629,31.8863104589629,NA,NA,NA,NA,5,5
242,31.48,31.7916534736641,31.7916534736641,NA,NA,NA,NA,5,5
243,32.189999,31.6146280444431,31.6146280444431,NA,NA,NA,NA,5,5
244,32.41,32.3274332368969,32.3274332368969,NA,NA,NA,NA,5,5
245,32.18,32.6763136497447,32.6763136497447,NA,NA,NA,NA,5,5
246,32.189999,32.3587285590237,32.3587285590237,NA,NA,NA,NA,5,5
247,32.439999,32.2561697792675,32.2561697792675,NA,NA,NA,NA,5,5
248,32.52,32.502334390958,32.502334390958,NA,NA,NA,NA,5,5
249,32.490002,32.5832786256165,32.5832786256165,NA,NA,NA,NA,5,5
250,32.599998,32.6014624786607,32.6014624786607,NA,NA,NA,NA,5,5
251,32.700001,32.7320631314895,32.7320631314895,NA,NA,NA,NA,5,5
252,33.369999,32.8012805423894,32.8012805423894,NA,NA,NA,NA,5,5
253,33.720001,33.4437658492942,33.4437658492942,NA,NA,NA,NA,5,5
254,33.759998,33.8490671031987,33.8490671031987,NA,NA,NA,NA,5,5
255,33.48,33.8846442004644,33.8846442004644,NA,NA,NA,NA,5,5
256,33.349998,33.4998106331947,33.4998106331947,NA,NA,NA,NA,5,5
257,33.630001,33.2943639314222,33.2943639314222,NA,NA,NA,NA,5,5
258,33.75,33.5485315095357,33.5485315095357,NA,NA,NA,NA,5,5
259,33.849998,33.7835079741352,33.7835079741352,NA,NA,NA,NA,5,5
260,33.439999,33.9493227431797,33.9493227431797,NA,NA,NA,NA,5,5
261,33.59,33.5247044196328,33.5247044196328,NA,NA,NA,NA,5,5
262,33.75,33.5788541988948,33.5788541988948,NA,NA,NA,NA,5,5
263,33.759998,33.7196662624646,33.7196662624646,NA,NA,NA,NA,5,5
264,33.549999,33.8057830439494,33.8057830439494,NA,NA,NA,NA,5,5
265,33.59,33.6066012147498,33.6066012147498,NA,NA,NA,NA,5,5
266,33.259998,33.6511260435562,33.6511260435562,NA,NA,NA,NA,5,5
267,33.470001,33.2779835546045,33.2779835546045,NA,NA,NA,NA,5,5
268,33.540001,33.4715248713092,33.4715248713092,NA,NA,NA,NA,5,5
269,33.599998,33.597290152468,33.597290152468,NA,NA,NA,NA,5,5
270,33.549999,33.7207988436418,33.7207988436418,NA,NA,NA,NA,5,5
271,33.75,33.6304162387127,33.6304162387127,NA,NA,NA,NA,5,5
272,34.25,33.8255326865704,33.8255326865704,NA,NA,NA,NA,5,5
273,34.349998,34.2954919086198,34.2954919086198,NA,NA,NA,NA,5,5
274,34.580002,34.4418250248942,34.4418250248942,NA,NA,NA,NA,5,5
275,34.299999,34.6449986087773,34.6449986087773,NA,NA,NA,NA,5,5
276,34.27,34.3290448869267,34.3290448869267,NA,NA,NA,NA,5,5
277,34.43,34.2227159471491,34.2227159471491,NA,NA,NA,NA,5,5
278,34.040001,34.3591481446066,34.3591481446066,NA,NA,NA,NA,5,5
279,34.150002,34.0577013200768,34.0577013200768,NA,NA,NA,NA,5,5
280,34.619999,34.150489145439,34.150489145439,NA,NA,NA,NA,5,5
281,34.209999,34.6727296134644,34.6727296134644,NA,NA,NA,NA,5,5
282,34.470001,34.3036661749945,34.3036661749945,NA,NA,NA,NA,5,5
283,34.41,34.4705627503641,34.4705627503641,NA,NA,NA,NA,5,5
284,34.400002,34.432043788501,34.432043788501,NA,NA,NA,NA,5,5
285,34.5,34.4195296277151,34.4195296277151,NA,NA,NA,NA,5,5
286,34.049999,34.4796838850664,34.4796838850664,NA,NA,NA,NA,5,5
287,33.990002,34.1108931940553,34.1108931940553,NA,NA,NA,NA,5,5
288,33.950001,33.9736969550794,33.9736969550794,NA,NA,NA,NA,5,5
289,34.040001,33.9536322256883,33.9536322256883,NA,NA,NA,NA,5,5
290,34.110001,34.0966434811931,34.0966434811931,NA,NA,NA,NA,5,5
291,35.880001,34.1882683466813,34.1882683466813,NA,NA,NA,NA,5,5
292,35.900002,36.0128289739745,36.0128289739745,NA,NA,NA,NA,5,5
293,36.5,36.1278801241733,36.1278801241733,NA,NA,NA,NA,5,5
294,36.650002,36.5960817998479,36.5960817998479,NA,NA,NA,NA,5,5
295,36.450001,36.5681710339169,36.5681710339169,NA,NA,NA,NA,5,5
296,36.490002,36.3280129536051,36.3280129536051,NA,NA,NA,NA,5,5
297,36.869999,36.1963463340539,36.1963463340539,NA,NA,NA,NA,5,5
298,37.73,36.7486433947221,36.7486433947221,NA,NA,NA,NA,5,5
299,37.48,37.6844817470174,37.6844817470174,NA,NA,NA,NA,5,5
300,37.299999,37.503695292482,37.503695292482,NA,NA,NA,NA,5,5
301,37.599998,37.1999234436835,37.1999234436835,NA,NA,NA,NA,5,5
302,37.720001,37.3656822908017,37.3656822908017,NA,NA,NA,NA,5,5
303,37.310001,37.5122598350003,37.5122598350003,NA,NA,NA,NA,5,5
304,37.41,37.1341685239519,37.1341685239519,NA,NA,NA,NA,5,5
305,37.400002,37.2849962243698,37.2849962243698,NA,NA,NA,NA,5,5
306,37.610001,37.2988833100008,37.2988833100008,NA,NA,NA,NA,5,5
307,37.959999,37.4933096949072,37.4933096949072,NA,NA,NA,NA,5,5
308,37.91,37.8570327998071,37.8570327998071,NA,NA,NA,NA,5,5
309,38.150002,37.8711956579754,37.8711956579754,NA,NA,NA,NA,5,5
310,37.900002,38.0351162348674,38.0351162348674,NA,NA,NA,NA,5,5
311,38.189999,37.7669299107325,37.7669299107325,NA,NA,NA,NA,5,5
312,38.48,38.0207888651512,38.0207888651512,NA,NA,NA,NA,5,5
313,38.299999,38.3320748408553,38.3320748408553,NA,NA,NA,NA,5,5
314,38.740002,38.2285867848072,38.2285867848072,NA,NA,NA,NA,5,5
315,38.529999,38.6059700042959,38.6059700042959,NA,NA,NA,NA,5,5
316,38.549999,38.4268962444313,38.4268962444313,NA,NA,NA,NA,5,5
317,38.48,38.3824260418435,38.3824260418435,NA,NA,NA,NA,5,5
318,38.560001,38.2835142515362,38.2835142515362,NA,NA,NA,NA,5,5
319,38.59,38.4275767921219,38.4275767921219,NA,NA,NA,NA,5,5
320,38.299999,38.4483914826884,38.4483914826884,NA,NA,NA,NA,5,5
321,38.860001,38.2050436379521,38.2050436379521,NA,NA,NA,NA,5,5
322,39.169998,38.724803885974,38.724803885974,NA,NA,NA,NA,5,5
323,38.990002,39.0939197549257,39.0939197549257,NA,NA,NA,NA,5,5
324,39.529999,38.9253500691745,38.9253500691745,NA,NA,NA,NA,5,5
325,39.939999,39.388521379834,39.388521379834,NA,NA,NA,NA,5,5
326,39.689999,39.835167882791,39.835167882791,NA,NA,NA,NA,5,5
327,39.91,39.5500100037407,39.5500100037407,NA,NA,NA,NA,5,5
328,40.099998,39.6941858275189,39.6941858275189,NA,NA,NA,NA,5,5
329,40.869999,39.9204334405548,39.9204334405548,NA,NA,NA,NA,5,5
330,40.540001,40.6913320711426,40.6913320711426,NA,NA,NA,NA,5,5
331,41.200001,40.4015570405485,40.4015570405485,NA,NA,NA,NA,5,5
332,41.299999,41.0320520126024,41.0320520126024,NA,NA,NA,NA,5,5
333,41.290001,41.0824677243001,41.0824677243001,NA,NA,NA,NA,5,5
334,41.66,41.0657803294805,41.0657803294805,NA,NA,NA,NA,5,5
335,42.099998,41.3439359531459,41.3439359531459,NA,NA,NA,NA,5,5
336,42.169998,41.9012265321811,41.9012265321811,NA,NA,NA,NA,5,5
337,41.900002,41.9418362919524,41.9418362919524,NA,NA,NA,NA,5,5
338,42.560001,41.6483852818946,41.6483852818946,NA,NA,NA,NA,5,5
339,42.849998,42.2452614144572,42.2452614144572,NA,NA,NA,NA,5,5
340,42.25,42.5784834955722,42.5784834955722,NA,NA,NA,NA,5,5
341,41.540001,41.9944719758099,41.9944719758099,NA,NA,NA,NA,5,5
342,41.700001,41.1950386784319,41.1950386784319,NA,NA,NA,NA,5,5
343,40.93,41.3250742710766,41.3250742710766,NA,NA,NA,NA,5,5
344,38.779999,40.6118653181673,40.6118653181673,NA,NA,NA,NA,5,5
345,40.169998,38.5019371536922,38.5019371536922,NA,NA,NA,NA,5,5
346,40.34,39.8560102934217,39.8560102934217,NA,NA,NA,NA,5,5
347,38.77,40.3570617152384,40.3570617152384,NA,NA,NA,NA,5,5
348,39.529999,38.8718213626358,38.8718213626358,NA,NA,NA,NA,5,5
349,40.599998,39.4006645899054,39.4006645899054,NA,NA,NA,NA,5,5
350,41.23,40.6546710535063,40.6546710535063,NA,NA,NA,NA,5,5
351,42.09,41.242261690169,41.242261690169,NA,NA,NA,NA,5,5
352,44.080002,42.1103391713713,42.1103391713713,NA,NA,NA,NA,5,5
353,44.330002,44.1795568510637,44.1795568510637,NA,NA,NA,NA,5,5
354,44.060001,44.2820258271508,44.2820258271508,NA,NA,NA,NA,5,5
355,43.310001,43.7379439566327,43.7379439566327,NA,NA,NA,NA,5,5
356,42.939999,42.7825292439211,42.7825292439211,NA,NA,NA,NA,5,5
357,44,42.3637941354279,42.3637941354279,NA,NA,NA,NA,5,5
358,45.360001,43.4757184620611,43.4757184620611,NA,NA,NA,NA,5,5
359,45.040001,45.2428461590517,45.2428461590517,NA,NA,NA,NA,5,5
360,44.779999,45.0728621697225,45.0728621697225,NA,NA,NA,NA,5,5
361,43.799999,44.5465093319072,44.5465093319072,NA,NA,NA,NA,5,5
